SongVidTitle,ViewCount,CurrentPosition,WeekStartDate,YtChannel
Migos - Slippery feat. Gucci Mane [Official Video],2961718,39,20171019,Migos ATL
A Boogie Wit Da Hoodie - Drowning [Official Music Video],2933529,40,20171019,A Boogie Wit da Hoodie
Bank Account,2909032,41,20171019,21 Savage
Daddy Yankee & Bad Bunny - Vuelve (Official Video),2733142,42,20171019,Daddy Yankee
"Chris Brown - High End (Official Video) ft. Future, Young Thug",2688747,43,20171019,Chris Brown
Dwarf Problems (Official Music Video),2650309,44,20171019,Dwarf Mamba
YoungBoy Never Broke Again - No Smoke [Official Music Video],2647207,45,20171019,YoungBoy Never Broke Again
Ed Sheeran - Shape of You (Official Music Video),2611702,46,20171019,Ed Sheeran
Brett Young - In Case You Didn't Know (Official Music Video),2602986,47,20171019,Brett Young
Young Thug - Relationship (feat. Future) [Official Music Video],2491618,48,20171019,Young Thug
Post Malone - White Iverson,2490543,49,20171019,Post Malone
Lil Xan - Betrayed (Directed by Cole Bennett),2459956,50,20171019,Lyrical Lemonade
Kendrick Lamar - HUMBLE.,2442085,51,20171019,Kendrick Lamar
Drake - Sneakin' ft. 21 Savage (Official Video),2440629,52,20171019,Drake
Khalid - Location (Official Video),2417179,53,20171019,Khalid
ZAYN - Dusk Till Dawn (Official Video) ft. Sia,2297310,55,20171019,zayn
Wisin - Escápate Conmigo (Official Video) ft. Ozuna,2259134,56,20171019,Wisin
FULL SONG: The Fall Of Jake Paul (Official Video) FEAT. Why Don't We,2257812,57,20171019,Logan Paul
Kevin Gates - Imagine That [Official Music Video],2188951,58,20171019,kevingatesTV
Maluma - Felices los 4 (Official Video),2186591,59,20171019,Maluma
Justin Bieber – Despacito (Lyrics) 🎤 ft. Luis Fonsi & Daddy Yankee [Pop],2123266,60,20171019,Taz Network
Chris Stapleton - Tennessee Whiskey (Official Audio),2098549,61,20171019,Chris Stapleton
Calibre 50 - Corrido De Juanito,2096055,63,20171019,Calibre50
6IX9INE - GUMMO (OFFICIAL MUSIC VIDEO),2068884,64,20171019,FCK THEM
Luke Combs - Hurricane,2054986,65,20171019,Luke Combs
Ozuna - El Farsante (Audio Oficial) | Odisea,2037571,66,20171019,Ozuna
Dave East - Perfect ft. Chris Brown (Official Video),2003400,67,20171019,Dave East
Imagine Dragons - Believer (Official Music Video),1987750,68,20171019,ImagineDragons
Charlie Puth - Attention [Official Video],1956909,69,20171019,Charlie Puth
Danielle Bregoli is BHAD BHABIE “Hi Bich / Whachu Know” (Official Music Video),1947509,70,20171019,Bhad Bhabie
Ozuna - Se Preparó (Video Oficial) | Odisea,1942520,71,20171019,Ozuna
Liam Payne - Strip That Down ft. Quavo,1942160,72,20171019,Liam Payne Official
Jake Paul - It's Everyday Bro (Song) feat. Team 10 (Official Music Video),1940510,73,20171019,Jake Paul
Travis Scott - goosebumps ft. Kendrick Lamar,1928299,74,20171019,Travis Scott
Future - Mask Off (Official Music Video),1921753,75,20171019,Future
Russ - Losin Control (Official Video),1920737,76,20171019,Russ
YoungBoy Never Broke Again - Untouchable [Official Music Video],1906574,77,20171019,YoungBoy Never Broke Again
Childish Gambino - Redbone (Official Audio),1903527,78,20171019,Donald Glover
"Farruko, Bad Bunny, Rvssian - Krippy Kush (Official Video)",1899930,79,20171019,Farru
Logan Paul - Help Me Help You ft. Why Don't We [Official Video],1893499,80,20171019,TheOfficialLoganPaul
Post Malone - Go Flex,1892069,81,20171019,Post Malone
Christian Nodal - Adiós Amor (Video Oficial),1856528,82,20171019,Christian Nodal
Katy Perry - Swish Swish (Official) ft. Nicki Minaj,1847344,83,20171019,Katy Perry
Dwayne Johnson - You're Welcome (from Moana/Official Video),1817939,84,20171019,DisneyMusicVEVO
"Lil Pump - ""Iced Out"" ft. 2 Chainz (Official Audio)",1810160,85,20171019,Lil Pump
JoJo Siwa - BOOMERANG (Official Video),1808989,86,20171019,XOMG POP!
"GoldLink - Crew ft. Brent Faiyaz, Shy Glizzy",1806516,87,20171019,GoldLink
Travis Scott - BUTTERFLY EFFECT,1802133,88,20171019,Travis Scott
Auli'i Cravalho - How Far I'll Go (from Moana/Official Video),1781422,89,20171019,DisneyMusicVEVO
FROZEN | Let It Go Sing-along | Official Disney UK,1775747,90,20171019,Disney UK
Quality Control - Too Hotty by Migos featuring Eurielle,1760496,91,20171019,QualityControlVEVO
Tank - When We [Official Music Video],1752074,92,20171019,Tank
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,1740886,93,20171019,Mark Ronson
"Tee Grizzley -  ""First Day Out"" [Official Music Video]",1733729,94,20171019,Tee Grizzley
blackbear - do re mi ft. Gucci Mane (Official Music Video),1729891,96,20171019,blackbear
"2 Chainz - It's A Vibe ft. Ty Dolla $ign, Trey Songz, Jhené Aiko (Official Music Video)",1726812,97,20171019,2 Chainz
Ed Sheeran - Thinking Out Loud (Official Music Video),1719301,98,20171019,Ed Sheeran
Kendrick Lamar - LOYALTY. ft. Rihanna,1692509,99,20171019,Kendrick Lamar
Blac Youngsta - Booty (I'm Innocent),1642494,100,20171019,HYPE
Cardi B - Bodak Yellow [OFFICIAL MUSIC VIDEO],11322186,1,20171026,Cardi B
Gucci Mane - I Get The Bag feat. Migos [Official Music Video],8127948,2,20171026,Gucci Mane
"Lil Pump - ""Gucci Gang"" (Official Audio)",6080402,3,20171026,Lil Pump
"Logic - 1-800-273-8255 ft. Alessia Cara, Khalid (Official Video)",5738542,4,20171026,Logic
Sam Smith - Too Good At Goodbyes,5674025,5,20171026,SAM SMITH
Yo Gotti - Rake It Up ft. Nicki Minaj,5495475,6,20171026,Yo Gotti
Lil Pump - Gucci Gang [Official Music Video],5453466,7,20171026,Lil Pump
Taylor Swift - Gorgeous (Lyric Video),4970274,8,20171026,Taylor Swift
Taylor Swift - Look What You Made Me Do,4956129,9,20171026,Taylor Swift
"J Balvin, Willy William - Mi Gente (Official Video)",4646491,10,20171026,J Balvin
21 Savage - Bank Account (Official Audio),4552580,11,20171026,21 Savage
"YBN Nahmir ""Rubbin Off The Paint"" (Prod. by Izak) (WSHH Exclusive - Official Music Video)",4549208,12,20171026,WORLDSTARHIPHOP
Khalid - Young Dumb & Broke (Official Video),4495745,13,20171026,Khalid
Dua Lipa - New Rules (Official Music Video),4472239,14,20171026,Dua Lipa
French Montana - Unforgettable ft. Swae Lee,4426415,15,20171026,French Montana
Ed Sheeran - Perfect [Official Lyric Video],4349666,17,20171026,Ed Sheeran
Luis Fonsi - Despacito ft. Daddy Yankee,4328146,18,20171026,Luis Fonsi
Camila Cabello - Havana ft. Young Thug,4295583,19,20171026,Camila Cabello
Post Malone - Congratulations ft. Quavo,4221782,20,20171026,Post Malone
Logan Paul - Outta My Hair [Official Music Video],3995909,21,20171026,Logan Paul
Camila Cabello - Havana (Audio) ft. Young Thug,3977760,22,20171026,Camila Cabello
Pills & Automobiles (Official Video),3916687,23,20171026,Chris Brown
Logic - 1-800-273-8255 ft. Alessia Cara & Khalid (Official Audio),3836460,24,20171026,Visionary Music Group
6IX9INE - GUMMO (OFFICIAL MUSIC VIDEO),3751254,25,20171026,FCK THEM
21 Savage - Nothin New (Official Music Video),3691867,26,20171026,21 Savage
SZA - The Weekend (Official Audio),3564534,27,20171026,SZA
Bruno Mars - That’s What I Like [Official Music Video],3463512,28,20171026,Bruno Mars
Ayo & Teo - Rolex (Official Video),3433232,29,20171026,Ayo & Teo
"Becky G, Bad Bunny - Mayores (Official Video)",3429253,30,20171026,Becky G
Demi Lovato - Sorry Not Sorry (Official Video),3303234,31,20171026,Demi Lovato
TAY-K x THE RACE #FREETAYK,3273928,32,20171026,ALL BUT 6
Kane Brown - What Ifs ft. Lauren Alaina,3266677,33,20171026,Kane Brown
Imagine Dragons - Thunder,3244158,34,20171026,ImagineDragons
"DJ Khaled - I'm The One ft. Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",3220251,35,20171026,DJ Khaled
Luke Combs - When It Rains It Pours,3219568,36,20171026,Luke Combs
Natti Natasha ❌ Ozuna - Criminal [Official Video],3168082,37,20171026,NATTI NATASHA 
Migos - Slippery feat. Gucci Mane [Official Video],3049304,38,20171026,Migos ATL
Migos - Bad and Boujee ft Lil Uzi Vert [Official Video],2935393,39,20171026,Migos ATL
Lil Xan - Betrayed (Directed by Cole Bennett),2849733,40,20171026,Lyrical Lemonade
A Boogie Wit Da Hoodie - Drowning [Official Music Video],2845449,41,20171026,A Boogie Wit da Hoodie
"Charlie Puth - ""How Long"" [Official Video]",2768447,42,20171026,Charlie Puth
"DJ Khaled - Wild Thoughts (Official Video) ft. Rihanna, Bryson Tiller",2747518,43,20171026,DJ Khaled
Kodak Black - Transportin’ [Official Music Video],2696526,44,20171026,Kodak Black
Ozuna -  Egoísta feat. Zion y Lennox (Video Oficial),2638623,45,20171026,Ozuna
Brett Young - In Case You Didn't Know (Official Music Video),2631644,46,20171026,Brett Young
Daddy Yankee & Bad Bunny - Vuelve (Official Video),2628503,47,20171026,Daddy Yankee
Lil Uzi Vert - XO Tour Llif3 (Official Music Video),2573390,48,20171026,LIL UZI VERT
Ed Sheeran - Shape of You (Official Music Video),2558716,49,20171026,Ed Sheeran
YoungBoy Never Broke Again - No Smoke [Official Music Video],2478460,50,20171026,YoungBoy Never Broke Again
Drake - Sneakin' ft. 21 Savage (Official Video),2431272,51,20171026,Drake
Kendrick Lamar - HUMBLE.,2374078,52,20171026,Kendrick Lamar
Ozuna - Se Preparó (Video Oficial) | Odisea,2325685,53,20171026,Ozuna
Post Malone - White Iverson,2312489,54,20171026,Post Malone
Chris Stapleton - Tennessee Whiskey (Official Audio),2261737,55,20171026,Chris Stapleton
Bank Account,2254143,56,20171026,21 Savage
ZAYN - Dusk Till Dawn (Official Video) ft. Sia,2243638,57,20171026,zayn
Wisin - Escápate Conmigo (Official Video) ft. Ozuna,2209386,59,20171026,Wisin
FULL SONG: The Fall Of Jake Paul (Official Video) FEAT. Why Don't We,2119439,60,20171026,Logan Paul
Khalid - Location (Official Video),2104450,61,20171026,Khalid
"Chris Brown - High End (Official Video) ft. Future, Young Thug",2086812,62,20171026,Chris Brown
Maluma - Felices los 4 (Official Video),2070390,63,20171026,Maluma
Calibre 50 - Corrido De Juanito,2057525,64,20171026,Calibre50
"G-Eazy - No Limit (Official Audio) ft. A$AP Rocky, Cardi B",2013049,65,20171026,G-Eazy
JoJo Siwa - BOOMERANG (Official Video),2004288,66,20171026,XOMG POP!
Imagine Dragons - Believer (Official Music Video),2002086,67,20171026,ImagineDragons
Luke Combs - Hurricane,1958158,69,20171026,Luke Combs
Youngboy Never Broke Again - Pour One (Official Audio),1939871,71,20171026,YoungBoy Never Broke Again
Liam Payne - Strip That Down ft. Quavo,1929582,72,20171026,Liam Payne Official
Charlie Puth - Attention [Official Video],1918133,73,20171026,Charlie Puth
"Tee Grizzley -  ""First Day Out"" [Official Music Video]",1905744,74,20171026,Tee Grizzley
Jake Paul - It's Everyday Bro (Song) feat. Team 10 (Official Music Video),1905484,75,20171026,Jake Paul
Russ - Losin Control (Official Video),1904453,76,20171026,Russ
Christian Nodal - Adiós Amor (Video Oficial),1892779,77,20171026,Christian Nodal
Marshmello - Silence Ft. Khalid (Official Music Video),1884311,78,20171026,Marshmello
Travis Scott - goosebumps ft. Kendrick Lamar,1872297,79,20171026,Travis Scott
Ed Sheeran - Thinking Out Loud (Official Music Video),1869098,80,20171026,Ed Sheeran
Justin Bieber – Despacito (Lyrics) 🎤 ft. Luis Fonsi & Daddy Yankee [Pop],1860196,81,20171026,Taz Network
Kevin Gates - Imagine That [Official Music Video],1860054,82,20171026,kevingatesTV
Childish Gambino - Redbone (Official Audio),1855006,83,20171026,Donald Glover
Future - Mask Off (Official Music Video),1854915,84,20171026,Future
"GoldLink - Crew ft. Brent Faiyaz, Shy Glizzy",1835907,85,20171026,GoldLink
Ozuna - El Farsante (Audio Oficial) | Odisea,1817634,86,20171026,Ozuna
YoungBoy Never Broke Again - Untouchable [Official Music Video],1801716,87,20171026,YoungBoy Never Broke Again
Post Malone - Go Flex,1774531,88,20171026,Post Malone
Dwayne Johnson - You're Welcome (from Moana/Official Video),1758954,89,20171026,DisneyMusicVEVO
Auli'i Cravalho - How Far I'll Go (from Moana/Official Video),1749957,91,20171026,DisneyMusicVEVO
Tank - When We [Official Music Video],1739313,92,20171026,Tank
FROZEN | Let It Go Sing-along | Official Disney UK,1734589,93,20171026,Disney UK
Logan Paul - Help Me Help You ft. Why Don't We [Official Video],1724485,94,20171026,TheOfficialLoganPaul
Dwarf Problems (Official Music Video),1692703,95,20171026,Dwarf Mamba
Quality Control - Too Hotty by Migos featuring Eurielle,1677572,96,20171026,QualityControlVEVO
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,1670095,97,20171026,Mark Ronson
blackbear - do re mi ft. Gucci Mane (Official Music Video),1664037,98,20171026,blackbear
LANCO - Greatest Love Story,1653050,99,20171026,Lanco Music
Una Lady Como Tú - MTZ Manuel Turizo | Video Oficial,1649265,100,20171026,Manuel Turizo
Lil Pump - Gucci Gang [Official Music Video],12093822,1,20171102,Lil Pump
Cardi B - Bodak Yellow [OFFICIAL MUSIC VIDEO],10418667,2,20171102,Cardi B
Camila Cabello - Havana ft. Young Thug,10058971,3,20171102,Camila Cabello
Taylor Swift - …Ready For It?,9251978,4,20171102,Taylor Swift
Gucci Mane - I Get The Bag feat. Migos [Official Music Video],8129944,5,20171102,Gucci Mane
"Logic - 1-800-273-8255 ft. Alessia Cara, Khalid (Official Video)",5357401,6,20171102,Logic
Sam Smith - Too Good At Goodbyes,5156280,7,20171102,SAM SMITH
Yo Gotti - Rake It Up ft. Nicki Minaj,5103140,8,20171102,Yo Gotti
Dua Lipa - New Rules (Official Music Video),5061150,9,20171102,Dua Lipa
21 Savage - Bank Account (Official Audio),4710926,10,20171102,21 Savage
Taylor Swift - Look What You Made Me Do,4477114,11,20171102,Taylor Swift
Khalid - Young Dumb & Broke (Official Video),4450269,12,20171102,Khalid
"J Balvin, Willy William - Mi Gente (Official Video)",4437911,13,20171102,J Balvin
French Montana - Unforgettable ft. Swae Lee,4226953,14,20171102,French Montana
"YBN Nahmir ""Rubbin Off The Paint"" (Prod. by Izak) (WSHH Exclusive - Official Music Video)",4207497,15,20171102,WORLDSTARHIPHOP
Ed Sheeran - Perfect (Official Music Video),4191464,16,20171102,Ed Sheeran
Luis Fonsi - Despacito ft. Daddy Yankee,4176900,17,20171102,Luis Fonsi
Post Malone - Congratulations ft. Quavo,4131019,18,20171102,Post Malone
Pills & Automobiles (Official Video),3896837,19,20171102,Chris Brown
"Becky G, Bad Bunny - Mayores (Official Video)",3752938,20,20171102,Becky G
Camila Cabello - Havana (Audio) ft. Young Thug,3724989,21,20171102,Camila Cabello
6IX9INE - GUMMO (OFFICIAL MUSIC VIDEO),3627234,22,20171102,FCK THEM
Logic - 1-800-273-8255 ft. Alessia Cara & Khalid (Official Audio),3575630,23,20171102,Visionary Music Group
BIG SHAQ - MANS NOT HOT (MUSIC VIDEO),3574912,24,20171102,Michael Dapaah
Demi Lovato - Sorry Not Sorry (Official Video),3442716,26,20171102,Demi Lovato
SZA - The Weekend (Official Audio),3321260,27,20171102,SZA
"Lil Pump - ""Gucci Gang"" (Official Audio)",3310894,28,20171102,Lil Pump
Ayo & Teo - Rolex (Official Video),3275813,29,20171102,Ayo & Teo
Natti Natasha ❌ Ozuna - Criminal [Official Video],3247444,30,20171102,NATTI NATASHA 
Imagine Dragons - Thunder,3238728,31,20171102,ImagineDragons
Luke Combs - When It Rains It Pours,3216234,32,20171102,Luke Combs
TAY-K x THE RACE #FREETAYK,3180987,33,20171102,ALL BUT 6
Kane Brown - What Ifs ft. Lauren Alaina,3117778,35,20171102,Kane Brown
Bruno Mars - That’s What I Like [Official Music Video],3018088,36,20171102,Bruno Mars
21 Savage - Nothin New (Official Music Video),2856153,37,20171102,21 Savage
Lil Xan - Betrayed (Directed by Cole Bennett),2826502,38,20171102,Lyrical Lemonade
"G-Eazy - No Limit (Official Audio) ft. A$AP Rocky, Cardi B",2801046,39,20171102,G-Eazy
Migos - Slippery feat. Gucci Mane [Official Video],2703790,40,20171102,Migos ATL
"DJ Khaled - I'm The One ft. Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",2696250,41,20171102,DJ Khaled
Original GhostBusters Theme Song,2617420,42,20171102,PrestigeGhost
Kodak Black - Transportin’ [Official Music Video],2576922,43,20171102,Kodak Black
Ozuna - Se Preparó (Video Oficial) | Odisea,2563663,44,20171102,Ozuna
YoungBoy Never Broke Again - No Smoke [Official Music Video],2455064,45,20171102,YoungBoy Never Broke Again
Brett Young - In Case You Didn't Know (Official Music Video),2453649,46,20171102,Brett Young
Ed Sheeran - Shape of You (Official Music Video),2428091,47,20171102,Ed Sheeran
"Charlie Puth - ""How Long"" [Official Video]",2393381,48,20171102,Charlie Puth
YoungBoy Never Broke Again - Untouchable [Official Music Video],2386150,49,20171102,YoungBoy Never Broke Again
A Boogie Wit Da Hoodie - Drowning [Official Music Video],2334334,51,20171102,A Boogie Wit da Hoodie
"DJ Khaled - Wild Thoughts (Official Video) ft. Rihanna, Bryson Tiller",2313034,52,20171102,DJ Khaled
Migos - Bad and Boujee ft Lil Uzi Vert [Official Video],2277578,53,20171102,Migos ATL
Post Malone - White Iverson,2271824,54,20171102,Post Malone
Kendrick Lamar - HUMBLE.,2247438,55,20171102,Kendrick Lamar
Chris Stapleton - Tennessee Whiskey (Official Audio),2153610,56,20171102,Chris Stapleton
Daddy Yankee & Bad Bunny - Vuelve (Official Video),2138588,57,20171102,Daddy Yankee
ZAYN - Dusk Till Dawn (Official Video) ft. Sia,2097679,58,20171102,zayn
Lil Uzi Vert - XO Tour Llif3 (Official Music Video),2092257,59,20171102,LIL UZI VERT
Wisin - Escápate Conmigo (Official Video) ft. Ozuna,2076997,60,20171102,Wisin
Bebe Rexha - Meant to Be (feat. Florida Georgia Line) [Official Music Video],2061519,61,20171102,Bebe Rexha
Taylor Swift - Gorgeous (Lyric Video),2060056,62,20171102,Taylor Swift
Tory Lanez - Shooters,2033029,63,20171102,Tory Lanez
"Selena Gomez, Marshmello - Wolves (Visualizer)",2021360,64,20171102,Selena Gomez
Khalid - Location (Official Video),1988657,65,20171102,Khalid
Maluma - Felices los 4 (Official Video),1946981,66,20171102,Maluma
Russ - Losin Control (Official Video),1927532,67,20171102,Russ
FULL SONG: The Fall Of Jake Paul (Official Video) FEAT. Why Don't We,1894811,68,20171102,Logan Paul
Imagine Dragons - Believer (Official Music Video),1880996,69,20171102,ImagineDragons
Kodak Black - Halloween [Official Music Video],1861983,70,20171102,Kodak Black
Christian Nodal - Adiós Amor (Video Oficial),1859256,71,20171102,Christian Nodal
Neptune and Jake Paul - No Competition (Official Video),1829204,72,20171102,Neptune
Tank - When We [Official Music Video],1828167,73,20171102,Tank
Calibre 50 - Corrido De Juanito,1817125,74,20171102,Calibre50
"Tee Grizzley -  ""First Day Out"" [Official Music Video]",1807277,75,20171102,Tee Grizzley
Luke Combs - Hurricane,1805746,76,20171102,Luke Combs
JoJo Siwa - BOOMERANG (Official Video),1778930,77,20171102,XOMG POP!
Ed Sheeran - Thinking Out Loud (Official Music Video),1767388,78,20171102,Ed Sheeran
"Lil Durk ""Make It Out"" (WSHH Exclusive - Official Music Video)",1767205,79,20171102,WORLDSTARHIPHOP
"Chris Brown - High End (Official Video) ft. Future, Young Thug",1745842,80,20171102,Chris Brown
Justin Bieber – Despacito (Lyrics) 🎤 ft. Luis Fonsi & Daddy Yankee [Pop],1739793,81,20171102,Taz Network
Liam Payne - Strip That Down ft. Quavo,1732760,82,20171102,Liam Payne Official
Bank Account,1732482,83,20171102,21 Savage
Post Malone - Go Flex,1724814,84,20171102,Post Malone
